subject	predicate	object
Customer15804072	NumOfProducts	NumOfProducts2
Customer15804072	HasCrCard	HasCrCardNo
Customer15804072	IsActiveMember	IsActiveMemberNo
Customer15696859	Gender	GenderMale
Customer15696859	Age	Age45
Customer15696859	Geography	GeographyFrance
Customer15696859	Tenure	Tenure10
Customer15696859	NumOfProducts	NumOfProducts2
Customer15696859	HasCrCard	HasCrCardNo
Customer15696859	IsActiveMember	IsActiveMemberNo
Customer15653780	Gender	GenderFemale
Customer15653780	Age	Age43
Customer15653780	Geography	GeographyFrance
Customer15653780	Tenure	Tenure5
Customer15653780	NumOfProducts	NumOfProducts1
Customer15653780	HasCrCard	HasCrCardYes
Customer15653780	IsActiveMember	IsActiveMemberYes
Customer15721658	Gender	GenderFemale
Customer15721658	Age	Age56
Customer15721658	Geography	GeographySpain
Customer15721658	Tenure	Tenure2
Customer15721658	NumOfProducts	NumOfProducts2
Customer15721658	HasCrCard	HasCrCardYes
Customer15721658	IsActiveMember	IsActiveMemberYes
Customer15578761	Gender	GenderFemale
Customer15578761	Age	Age42
Customer15578761	Geography	GeographySpain
Customer15578761	Tenure	Tenure6
Customer15578761	NumOfProducts	NumOfProducts2
Customer15578761	HasCrCard	HasCrCardYes
Customer15578761	IsActiveMember	IsActiveMemberYes
Customer15736879	Gender	GenderMale
Customer15736879	Age	Age23
Customer15736879	Geography	GeographyFrance
Customer15736879	Tenure	Tenure1
Customer15736879	NumOfProducts	NumOfProducts2
Customer15736879	HasCrCard	HasCrCardNo
Customer15736879	IsActiveMember	IsActiveMemberNo
Customer15571973	Gender	GenderFemale
Customer15571973	Age	Age38
Customer15571973	Geography	GeographyFrance
Customer15571973	Tenure	Tenure2
Customer15571973	NumOfProducts	NumOfProducts1
Customer15571973	HasCrCard	HasCrCardYes
Customer15571973	IsActiveMember	IsActiveMemberNo
Customer15626742	Gender	GenderMale
Customer15626742	Age	Age36
Customer15626742	Geography	GeographyFrance
Customer15626742	Tenure	Tenure3
Customer15626742	NumOfProducts	NumOfProducts1
Customer15626742	HasCrCard	HasCrCardYes
Customer15626742	IsActiveMember	IsActiveMemberYes
Customer15672692	Gender	GenderFemale
Customer15672692	Age	Age42
Customer15672692	Geography	GeographyFrance
Customer15672692	Tenure	Tenure10
Customer15672692	NumOfProducts	NumOfProducts2
Customer15672692	HasCrCard	HasCrCardYes
Customer15672692	IsActiveMember	IsActiveMemberYes
Customer15673570	Gender	GenderMale
Customer15673570	Age	Age37
Customer15673570	Geography	GeographyFrance
Customer15673570	Tenure	Tenure9
Customer15673570	NumOfProducts	NumOfProducts2
Customer15673570	HasCrCard	HasCrCardNo
Customer15673570	IsActiveMember	IsActiveMemberYes
Customer15767432	Gender	GenderFemale
Customer15767432	Age	Age25
Customer15767432	Geography	GeographyFrance
Customer15767432	Tenure	Tenure7
Customer15767432	NumOfProducts	NumOfProducts3
Customer15767432	HasCrCard	HasCrCardYes
Customer15767432	IsActiveMember	IsActiveMemberYes
Customer15654238	Gender	GenderFemale
Customer15654238	Age	Age40
Customer15654238	Geography	GeographyFrance
Customer15654238	Tenure	Tenure5
Customer15654238	NumOfProducts	NumOfProducts1
Customer15654238	HasCrCard	HasCrCardYes
Customer15654238	IsActiveMember	IsActiveMemberNo
Customer15612525	Gender	GenderFemale
Customer15612525	Age	Age57
Customer15612525	Geography	GeographyFrance
Customer15612525	Tenure	Tenure1
Customer15612525	NumOfProducts	NumOfProducts1
Customer15612525	HasCrCard	HasCrCardNo
Customer15612525	IsActiveMember	IsActiveMemberNo
Customer15812750	Gender	GenderMale
Customer15812750	Age	Age24
Customer15812750	Geography	GeographyFrance
Customer15812750	Tenure	Tenure6
Customer15812750	NumOfProducts	NumOfProducts1
Customer15812750	HasCrCard	HasCrCardYes
Customer15812750	IsActiveMember	IsActiveMemberYes
Customer15790757	Gender	GenderFemale
Customer15790757	Age	Age25
Customer15790757	Geography	GeographyFrance
Customer15790757	Tenure	Tenure10
Customer15790757	NumOfProducts	NumOfProducts2
Customer15790757	HasCrCard	HasCrCardNo
Customer15790757	IsActiveMember	IsActiveMemberNo
Customer15723873	Gender	GenderMale
Customer15723873	Age	Age31
Customer15723873	Geography	GeographySpain
Customer15723873	Tenure	Tenure3
Customer15723873	NumOfProducts	NumOfProducts1
Customer15723873	HasCrCard	HasCrCardNo
Customer15723873	IsActiveMember	IsActiveMemberNo
Customer15744607	Gender	GenderMale
Customer15744607	Age	Age43
Customer15744607	Geography	GeographyGermany
Customer15744607	Tenure	Tenure9
Customer15744607	NumOfProducts	NumOfProducts2
Customer15744607	HasCrCard	HasCrCardYes
Customer15744607	IsActiveMember	IsActiveMemberNo
Customer15612966	Gender	GenderFemale
Customer15612966	Age	Age60
Customer15612966	Geography	GeographyGermany
Customer15612966	Tenure	Tenure7
Customer15612966	NumOfProducts	NumOfProducts1
Customer15612966	HasCrCard	HasCrCardNo
Customer15612966	IsActiveMember	IsActiveMemberYes
Customer15784209	Gender	GenderMale
Customer15784209	Age	Age47
Customer15784209	Geography	GeographyFrance
Customer15784209	Tenure	Tenure6
Customer15784209	NumOfProducts	NumOfProducts1
Customer15784209	HasCrCard	HasCrCardYes
Customer15784209	IsActiveMember	IsActiveMemberYes
Customer15794278	Gender	GenderMale
Customer15794278	Age	Age67
Customer15794278	Geography	GeographySpain
Customer15794278	Tenure	Tenure6
Customer15794278	NumOfProducts	NumOfProducts1
Customer15794278	HasCrCard	HasCrCardYes
Customer15794278	IsActiveMember	IsActiveMemberYes
Customer15766741	Gender	GenderMale
Customer15766741	Age	Age36
Customer15766741	Geography	GeographyFrance
Customer15766741	Tenure	Tenure2
Customer15766741	NumOfProducts	NumOfProducts1
Customer15766741	HasCrCard	HasCrCardNo
Customer15766741	IsActiveMember	IsActiveMemberYes
Customer15661036	Gender	GenderMale
Customer15661036	Age	Age46
Customer15661036	Geography	GeographyFrance
Customer15661036	Tenure	Tenure6
Customer15661036	NumOfProducts	NumOfProducts2
Customer15661036	HasCrCard	HasCrCardYes
Customer15661036	IsActiveMember	IsActiveMemberNo
Customer15705639	Gender	GenderFemale
Customer15705639	Age	Age28
Customer15705639	Geography	GeographyFrance
Customer15705639	Tenure	Tenure8
Customer15705639	NumOfProducts	NumOfProducts2
Customer15705639	HasCrCard	HasCrCardYes
Customer15705639	IsActiveMember	IsActiveMemberNo
Customer15637414	Gender	GenderFemale
Customer15637414	Age	Age24
Customer15637414	Geography	GeographyFrance
Customer15637414	Tenure	Tenure7
Customer15637414	NumOfProducts	NumOfProducts1
Customer15637414	HasCrCard	HasCrCardNo
Customer15637414	IsActiveMember	IsActiveMemberYes
Customer15716835	Gender	GenderMale
Customer15716835	Age	Age24
Customer15716835	Geography	GeographyFrance
Customer15716835	Tenure	Tenure8
Customer15716835	NumOfProducts	NumOfProducts1
Customer15716835	HasCrCard	HasCrCardYes
Customer15716835	IsActiveMember	IsActiveMemberYes
Customer15696231	Gender	GenderMale
Customer15696231	Age	Age29
Customer15696231	Geography	GeographyFrance
Customer15696231	Tenure	Tenure7
Customer15696231	NumOfProducts	NumOfProducts1
Customer15696231	HasCrCard	HasCrCardYes
Customer15696231	IsActiveMember	IsActiveMemberYes
Customer15641675	Gender	GenderFemale
Customer15641675	Age	Age49
Customer15641675	Geography	GeographyFrance
Customer15641675	Tenure	Tenure2
Customer15641675	NumOfProducts	NumOfProducts3
Customer15641675	HasCrCard	HasCrCardNo
Customer15641675	IsActiveMember	IsActiveMemberNo
Customer15670755	Gender	GenderMale
Customer15670755	Age	Age60
Customer15670755	Geography	GeographyFrance
Customer15670755	Tenure	Tenure8
Customer15670755	NumOfProducts	NumOfProducts2
Customer15670755	HasCrCard	HasCrCardYes
Customer15670755	IsActiveMember	IsActiveMemberYes
Customer15640059	Gender	GenderMale
Customer15640059	Age	Age40
Customer15640059	Geography	GeographyFrance
Customer15640059	Tenure	Tenure5
Customer15640059	NumOfProducts	NumOfProducts2
Customer15640059	HasCrCard	HasCrCardYes
Customer15640059	IsActiveMember	IsActiveMemberYes
Customer15787619	Gender	GenderMale
Customer15787619	Age	Age18
Customer15787619	Geography	GeographyFrance
Customer15787619	Tenure	Tenure2
Customer15787619	NumOfProducts	NumOfProducts1
Customer15787619	HasCrCard	HasCrCardNo
Customer15787619	IsActiveMember	IsActiveMemberNo
Customer15587535	Gender	GenderFemale
Customer15587535	Age	Age46
Customer15587535	Geography	GeographySpain
Customer15587535	Tenure	Tenure5
Customer15587535	NumOfProducts	NumOfProducts1
Customer15587535	HasCrCard	HasCrCardYes
Customer15587535	IsActiveMember	IsActiveMemberNo
Customer15813034	Gender	GenderMale
Customer15813034	Age	Age38
Customer15813034	Geography	GeographySpain
Customer15813034	Tenure	Tenure2
Customer15813034	NumOfProducts	NumOfProducts1
Customer15813034	HasCrCard	HasCrCardYes
Customer15813034	IsActiveMember	IsActiveMemberYes
Customer15698839	Gender	GenderMale
Customer15698839	Age	Age46
Customer15698839	Geography	GeographyGermany
Customer15698839	Tenure	Tenure4
Customer15698839	NumOfProducts	NumOfProducts2
Customer15698839	HasCrCard	HasCrCardYes
Customer15698839	IsActiveMember	IsActiveMemberYes
Customer15790314	Gender	GenderMale
Customer15790314	Age	Age41
Customer15790314	Geography	GeographyFrance
Customer15790314	Tenure	Tenure0
Customer15790314	NumOfProducts	NumOfProducts2
Customer15790314	HasCrCard	HasCrCardNo
Customer15790314	IsActiveMember	IsActiveMemberYes
Customer15634245	Gender	GenderFemale
Customer15634245	Age	Age47
Customer15634245	Geography	GeographyGermany
Customer15634245	Tenure	Tenure9
Customer15634245	NumOfProducts	NumOfProducts1
Customer15634245	HasCrCard	HasCrCardYes
Customer15634245	IsActiveMember	IsActiveMemberNo
Customer15677305	Gender	GenderFemale
Customer15677305	Age	Age35
Customer15677305	Geography	GeographyFrance
Customer15677305	Tenure	Tenure7
Customer15677305	NumOfProducts	NumOfProducts1
Customer15677305	HasCrCard	HasCrCardYes
Customer15677305	IsActiveMember	IsActiveMemberYes
Customer15661526	Gender	GenderMale
Customer15661526	Age	Age37
Customer15661526	Geography	GeographyGermany
Customer15661526	Tenure	Tenure2
Customer15661526	NumOfProducts	NumOfProducts2
Customer15661526	HasCrCard	HasCrCardYes
Customer15661526	IsActiveMember	IsActiveMemberNo
Customer15685997	Gender	GenderFemale
Customer15685997	Age	Age39
Customer15685997	Geography	GeographySpain
Customer15685997	Tenure	Tenure5
Customer15685997	NumOfProducts	NumOfProducts2
Customer15685997	HasCrCard	HasCrCardYes
Customer15685997	IsActiveMember	IsActiveMemberNo
Customer15660101	Gender	GenderMale
Customer15660101	Age	Age31
Customer15660101	Geography	GeographyFrance
Customer15660101	Tenure	Tenure9
Customer15660101	NumOfProducts	NumOfProducts2
Customer15660101	HasCrCard	HasCrCardYes
Customer15660101	IsActiveMember	IsActiveMemberNo
Customer15637979	Gender	GenderFemale
Customer15637979	Age	Age36
Customer15637979	Geography	GeographyGermany
Customer15637979	Tenure	Tenure2
Customer15637979	NumOfProducts	NumOfProducts2
Customer15637979	HasCrCard	HasCrCardYes
Customer15637979	IsActiveMember	IsActiveMemberNo
Customer15815364	Gender	GenderFemale
Customer15815364	Age	Age28
Customer15815364	Geography	GeographySpain
Customer15815364	Tenure	Tenure2
Customer15815364	NumOfProducts	NumOfProducts2
Customer15815364	HasCrCard	HasCrCardYes
Customer15815364	IsActiveMember	IsActiveMemberYes
Customer15647099	Gender	GenderFemale
Customer15647099	Age	Age37
Customer15647099	Geography	GeographyFrance
Customer15647099	Tenure	Tenure9
Customer15647099	NumOfProducts	NumOfProducts1
Customer15647099	HasCrCard	HasCrCardYes
Customer15647099	IsActiveMember	IsActiveMemberNo
Customer15625944	Gender	GenderMale
Customer15625944	Age	Age58
Customer15625944	Geography	GeographyFrance
Customer15625944	Tenure	Tenure5
Customer15625944	NumOfProducts	NumOfProducts1
Customer15625944	HasCrCard	HasCrCardYes
Customer15625944	IsActiveMember	IsActiveMemberYes
Customer15583212	Gender	GenderFemale
Customer15583212	Age	Age43
Customer15583212	Geography	GeographyFrance
Customer15583212	Tenure	Tenure5
Customer15583212	NumOfProducts	NumOfProducts1
Customer15583212	HasCrCard	HasCrCardYes
Customer15583212	IsActiveMember	IsActiveMemberNo
Customer15582741	Gender	GenderFemale
Customer15582741	Age	Age35
Customer15582741	Geography	GeographyFrance
Customer15582741	Tenure	Tenure5
Customer15582741	NumOfProducts	NumOfProducts1
Customer15582741	HasCrCard	HasCrCardYes
Customer15582741	IsActiveMember	IsActiveMemberNo
Customer15637876	Gender	GenderFemale
Customer15637876	Age	Age36
Customer15637876	Geography	GeographyGermany
Customer15637876	Tenure	Tenure6
Customer15637876	NumOfProducts	NumOfProducts1
Customer15637876	HasCrCard	HasCrCardNo
Customer15637876	IsActiveMember	IsActiveMemberNo
Customer15622750	Gender	GenderFemale
Customer15622750	Age	Age21
Customer15622750	Geography	GeographyGermany
Customer15622750	Tenure	Tenure1
Customer15622750	NumOfProducts	NumOfProducts1
Customer15622750	HasCrCard	HasCrCardYes
Customer15622750	IsActiveMember	IsActiveMemberNo
Customer15672056	Gender	GenderMale
Customer15672056	Age	Age43
Customer15672056	Geography	GeographyGermany
Customer15672056	Tenure	Tenure2
Customer15672056	NumOfProducts	NumOfProducts3
Customer15672056	HasCrCard	HasCrCardYes
Customer15672056	IsActiveMember	IsActiveMemberYes
Customer15812351	Gender	GenderFemale
Customer15812351	Age	Age27
Customer15812351	Geography	GeographySpain
Customer15812351	Tenure	Tenure2
Customer15812351	NumOfProducts	NumOfProducts1
Customer15812351	HasCrCard	HasCrCardYes
Customer15812351	IsActiveMember	IsActiveMemberNo
Customer15810864	Gender	GenderFemale
Customer15810864	Age	Age82
Customer15810864	Geography	GeographyFrance
Customer15810864	Tenure	Tenure2
Customer15810864	NumOfProducts	NumOfProducts2
Customer15810864	HasCrCard	HasCrCardNo
Customer15810864	IsActiveMember	IsActiveMemberYes
Customer15677921	Gender	GenderMale
Customer15677921	Age	Age60
Customer15677921	Geography	GeographyGermany
Customer15677921	Tenure	Tenure9
Customer15677921	NumOfProducts	NumOfProducts2
Customer15677921	HasCrCard	HasCrCardNo
Customer15677921	IsActiveMember	IsActiveMemberNo
Customer15724296	Gender	GenderMale
Customer15724296	Age	Age41
Customer15724296	Geography	GeographySpain
Customer15724296	Tenure	Tenure2
Customer15724296	NumOfProducts	NumOfProducts2
Customer15724296	HasCrCard	HasCrCardNo
Customer15724296	IsActiveMember	IsActiveMemberNo
Customer15685329	Gender	GenderFemale
Customer15685329	Age	Age63
Customer15685329	Geography	GeographyFrance
Customer15685329	Tenure	Tenure1
Customer15685329	NumOfProducts	NumOfProducts1
Customer15685329	HasCrCard	HasCrCardNo
Customer15685329	IsActiveMember	IsActiveMemberYes
Customer15584091	Gender	GenderFemale
Customer15584091	Age	Age36
Customer15584091	Geography	GeographyGermany
Customer15584091	Tenure	Tenure2
Customer15584091	NumOfProducts	NumOfProducts2
Customer15584091	HasCrCard	HasCrCardNo
Customer15584091	IsActiveMember	IsActiveMemberNo
Customer15640442	Gender	GenderMale
Customer15640442	Age	Age31
Customer15640442	Geography	GeographyFrance
Customer15640442	Tenure	Tenure4
Customer15640442	NumOfProducts	NumOfProducts1
Customer15640442	HasCrCard	HasCrCardNo
Customer15640442	IsActiveMember	IsActiveMemberNo
Customer15639314	Gender	GenderMale
Customer15639314	Age	Age32
Customer15639314	Geography	GeographyFrance
Customer15639314	Tenure	Tenure2
Customer15639314	NumOfProducts	NumOfProducts2
Customer15639314	HasCrCard	HasCrCardNo
Customer15639314	IsActiveMember	IsActiveMemberYes
Customer15685320	Gender	GenderMale
Customer15685320	Age	Age36
Customer15685320	Geography	GeographyFrance
Customer15685320	Tenure	Tenure3
Customer15685320	NumOfProducts	NumOfProducts1
Customer15685320	HasCrCard	HasCrCardNo
Customer15685320	IsActiveMember	IsActiveMemberNo
Customer15789158	Gender	GenderMale
Customer15789158	Age	Age49
Customer15789158	Geography	GeographyGermany
Customer15789158	Tenure	Tenure6
Customer15789158	NumOfProducts	NumOfProducts2
Customer15789158	HasCrCard	HasCrCardYes
Customer15789158	IsActiveMember	IsActiveMemberNo
Customer15752137	Gender	GenderMale
Customer15752137	Age	Age33
Customer15752137	Geography	GeographyFrance
Customer15752137	Tenure	Tenure7
Customer15752137	NumOfProducts	NumOfProducts1
Customer15752137	HasCrCard	HasCrCardYes
Customer15752137	IsActiveMember	IsActiveMemberYes
Customer15712551	Gender	GenderFemale
Customer15712551	Age	Age58
Customer15712551	Geography	GeographyGermany
Customer15712551	Tenure	Tenure7
Customer15712551	NumOfProducts	NumOfProducts1
Customer15712551	HasCrCard	HasCrCardYes
Customer15712551	IsActiveMember	IsActiveMemberNo
Customer15628936	Gender	GenderMale
Customer15628936	Age	Age28
Customer15628936	Geography	GeographySpain
Customer15628936	Tenure	Tenure9
Customer15628936	NumOfProducts	NumOfProducts1
Customer15628936	HasCrCard	HasCrCardNo
Customer15628936	IsActiveMember	IsActiveMemberNo
Customer15797227	Gender	GenderMale
Customer15797227	Age	Age28
Customer15797227	Geography	GeographyFrance
Customer15797227	Tenure	Tenure8
Customer15797227	NumOfProducts	NumOfProducts2
Customer15797227	HasCrCard	HasCrCardYes
Customer15797227	IsActiveMember	IsActiveMemberYes
Customer15769974	Gender	GenderFemale
Customer15769974	Age	Age35
Customer15769974	Geography	GeographySpain
Customer15769974	Tenure	Tenure8
Customer15769974	NumOfProducts	NumOfProducts1
Customer15769974	HasCrCard	HasCrCardNo
Customer15769974	IsActiveMember	IsActiveMemberNo
Customer15737051	Gender	GenderMale
Customer15737051	Age	Age27
Customer15737051	Geography	GeographyFrance
Customer15737051	Tenure	Tenure8
Customer15737051	NumOfProducts	NumOfProducts2
Customer15737051	HasCrCard	HasCrCardYes
Customer15737051	IsActiveMember	IsActiveMemberNo
Customer15585595	Gender	GenderFemale
Customer15585595	Age	Age28
Customer15585595	Geography	GeographyFrance
Customer15585595	Tenure	Tenure1
Customer15585595	NumOfProducts	NumOfProducts2
Customer15585595	HasCrCard	HasCrCardNo
Customer15585595	IsActiveMember	IsActiveMemberYes
Customer15654060	Gender	GenderMale
Customer15654060	Age	Age41
Customer15654060	Geography	GeographyFrance
Customer15654060	Tenure	Tenure2
Customer15654060	NumOfProducts	NumOfProducts2
Customer15654060	HasCrCard	HasCrCardNo
Customer15654060	IsActiveMember	IsActiveMemberYes
Customer15745196	Gender	GenderFemale
Customer15745196	Age	Age35
Customer15745196	Geography	GeographyFrance
Customer15745196	Tenure	Tenure8
Customer15745196	NumOfProducts	NumOfProducts2
Customer15745196	HasCrCard	HasCrCardNo
Customer15745196	IsActiveMember	IsActiveMemberNo
Customer15571221	Gender	GenderMale
Customer15571221	Age	Age58
Customer15571221	Geography	GeographyGermany
Customer15571221	Tenure	Tenure7
Customer15571221	NumOfProducts	NumOfProducts1
Customer15571221	HasCrCard	HasCrCardYes
Customer15571221	IsActiveMember	IsActiveMemberYes
Customer15660155	Gender	GenderMale
Customer15660155	Age	Age36
Customer15660155	Geography	GeographySpain
Customer15660155	Tenure	Tenure5
Customer15660155	NumOfProducts	NumOfProducts1
Customer15660155	HasCrCard	HasCrCardNo
Customer15660155	IsActiveMember	IsActiveMemberYes
Customer15605284	Gender	GenderMale
Customer15605284	Age	Age26
Customer15605284	Geography	GeographyFrance
Customer15605284	Tenure	Tenure1
Customer15605284	NumOfProducts	NumOfProducts2
Customer15605284	HasCrCard	HasCrCardYes
Customer15605284	IsActiveMember	IsActiveMemberYes
Customer15694366	Gender	GenderMale
Customer15694366	Age	Age42
Customer15694366	Geography	GeographyGermany
Customer15694366	Tenure	Tenure2
Customer15694366	NumOfProducts	NumOfProducts1
Customer15694366	HasCrCard	HasCrCardNo
Customer15694366	IsActiveMember	IsActiveMemberYes
Customer15600739	Gender	GenderFemale
Customer15600739	Age	Age35
Customer15600739	Geography	GeographySpain
Customer15600739	Tenure	Tenure0
Customer15600739	NumOfProducts	NumOfProducts2
Customer15600739	HasCrCard	HasCrCardYes
Customer15600739	IsActiveMember	IsActiveMemberNo
Customer15653253	Gender	GenderMale
Customer15653253	Age	Age48
Customer15653253	Geography	GeographySpain
Customer15653253	Tenure	Tenure8
Customer15653253	NumOfProducts	NumOfProducts1
Customer15653253	HasCrCard	HasCrCardYes
Customer15653253	IsActiveMember	IsActiveMemberYes
Customer15763431	Gender	GenderMale
Customer15763431	Age	Age36
Customer15763431	Geography	GeographyFrance
Customer15763431	Tenure	Tenure2
Customer15763431	NumOfProducts	NumOfProducts2
Customer15763431	HasCrCard	HasCrCardYes
Customer15763431	IsActiveMember	IsActiveMemberYes
Customer15643696	Gender	GenderMale
Customer15643696	Age	Age49
Customer15643696	Geography	GeographyFrance
Customer15643696	Tenure	Tenure3
Customer15643696	NumOfProducts	NumOfProducts2
Customer15643696	HasCrCard	HasCrCardYes
Customer15643696	IsActiveMember	IsActiveMemberYes
Customer15707473	Gender	GenderFemale
Customer15707473	Age	Age48
Customer15707473	Geography	GeographyGermany
Customer15707473	Tenure	Tenure6
Customer15707473	NumOfProducts	NumOfProducts1
Customer15707473	HasCrCard	HasCrCardYes
Customer15707473	IsActiveMember	IsActiveMemberNo
Customer15769504	Gender	GenderFemale
Customer15769504	Age	Age34
Customer15769504	Geography	GeographyGermany
Customer15769504	Tenure	Tenure1
Customer15769504	NumOfProducts	NumOfProducts1
Customer15769504	HasCrCard	HasCrCardYes
Customer15769504	IsActiveMember	IsActiveMemberYes
Customer15776807	Gender	GenderMale
Customer15776807	Age	Age29
Customer15776807	Geography	GeographyFrance
Customer15776807	Tenure	Tenure1
Customer15776807	NumOfProducts	NumOfProducts1
Customer15776807	HasCrCard	HasCrCardYes
Customer15776807	IsActiveMember	IsActiveMemberNo
Customer15686870	Gender	GenderMale
Customer15686870	Age	Age36
Customer15686870	Geography	GeographyGermany
Customer15686870	Tenure	Tenure8
Customer15686870	NumOfProducts	NumOfProducts2
Customer15686870	HasCrCard	HasCrCardNo
Customer15686870	IsActiveMember	IsActiveMemberNo
Customer15668747	Gender	GenderFemale
Customer15668747	Age	Age46
Customer15668747	Geography	GeographyFrance
Customer15668747	Tenure	Tenure9
Customer15668747	NumOfProducts	NumOfProducts1
Customer15668747	HasCrCard	HasCrCardNo
Customer15668747	IsActiveMember	IsActiveMemberYes
Customer15766908	Gender	GenderMale
Customer15766908	Age	Age32
Customer15766908	Geography	GeographyGermany
Customer15766908	Tenure	Tenure3
Customer15766908	NumOfProducts	NumOfProducts1
Customer15766908	HasCrCard	HasCrCardYes
Customer15766908	IsActiveMember	IsActiveMemberNo
Customer15570134	Gender	GenderFemale
Customer15570134	Age	Age35
Customer15570134	Geography	GeographyFrance
Customer15570134	Tenure	Tenure6
Customer15570134	NumOfProducts	NumOfProducts2
Customer15570134	HasCrCard	HasCrCardYes
Customer15570134	IsActiveMember	IsActiveMemberYes
Customer15567367	Gender	GenderFemale
Customer15567367	Age	Age42
Customer15567367	Geography	GeographyGermany
Customer15567367	Tenure	Tenure9
Customer15567367	NumOfProducts	NumOfProducts1
Customer15567367	HasCrCard	HasCrCardNo
Customer15567367	IsActiveMember	IsActiveMemberYes
Customer15747542	Gender	GenderMale
Customer15747542	Age	Age52
Customer15747542	Geography	GeographyFrance
Customer15747542	Tenure	Tenure7
Customer15747542	NumOfProducts	NumOfProducts2
Customer15747542	HasCrCard	HasCrCardYes
Customer15747542	IsActiveMember	IsActiveMemberYes
Customer15762238	Gender	GenderFemale
Customer15762238	Age	Age44
Customer15762238	Geography	GeographyGermany
Customer15762238	Tenure	Tenure0
Customer15762238	NumOfProducts	NumOfProducts2
Customer15762238	HasCrCard	HasCrCardNo
Customer15762238	IsActiveMember	IsActiveMemberYes
Customer15681554	Gender	GenderFemale
Customer15681554	Age	Age31
Customer15681554	Geography	GeographyGermany
Customer15681554	Tenure	Tenure7
Customer15681554	NumOfProducts	NumOfProducts2
Customer15681554	HasCrCard	HasCrCardYes
Customer15681554	IsActiveMember	IsActiveMemberYes
Customer15712825	Gender	GenderFemale
Customer15712825	Age	Age29
Customer15712825	Geography	GeographySpain
Customer15712825	Tenure	Tenure9
Customer15712825	NumOfProducts	NumOfProducts2
Customer15712825	HasCrCard	HasCrCardNo
Customer15712825	IsActiveMember	IsActiveMemberYes
Customer15640280	Gender	GenderMale
Customer15640280	Age	Age39
Customer15640280	Geography	GeographyFrance
Customer15640280	Tenure	Tenure4
Customer15640280	NumOfProducts	NumOfProducts2
Customer15640280	HasCrCard	HasCrCardNo
Customer15640280	IsActiveMember	IsActiveMemberYes
Customer15756026	Gender	GenderFemale
Customer15756026	Age	Age46
Customer15756026	Geography	GeographySpain
Customer15756026	Tenure	Tenure9
Customer15756026	NumOfProducts	NumOfProducts1
Customer15756026	HasCrCard	HasCrCardNo
Customer15756026	IsActiveMember	IsActiveMemberNo
Customer15613319	Gender	GenderFemale
Customer15613319	Age	Age33
Customer15613319	Geography	GeographyFrance
Customer15613319	Tenure	Tenure0
Customer15613319	NumOfProducts	NumOfProducts1
Customer15613319	HasCrCard	HasCrCardNo
Customer15613319	IsActiveMember	IsActiveMemberNo
Customer15798906	Gender	GenderMale
Customer15798906	Age	Age69
Customer15798906	Geography	GeographyFrance
Customer15798906	Tenure	Tenure5
Customer15798906	NumOfProducts	NumOfProducts2
Customer15798906	HasCrCard	HasCrCardYes
Customer15798906	IsActiveMember	IsActiveMemberYes
Customer15708917	Gender	GenderMale
Customer15708917	Age	Age53
Customer15708917	Geography	GeographyGermany
Customer15708917	Tenure	Tenure10
Customer15708917	NumOfProducts	NumOfProducts1
Customer15708917	HasCrCard	HasCrCardYes
Customer15708917	IsActiveMember	IsActiveMemberYes
Customer15778463	Gender	GenderFemale
Customer15778463	Age	Age37
Customer15778463	Geography	GeographyFrance
Customer15778463	Tenure	Tenure6
Customer15778463	NumOfProducts	NumOfProducts1
Customer15778463	HasCrCard	HasCrCardYes
Customer15778463	IsActiveMember	IsActiveMemberNo
Customer15699430	Gender	GenderFemale
Customer15699430	Age	Age35
Customer15699430	Geography	GeographyFrance
Customer15699430	Tenure	Tenure10
Customer15699430	NumOfProducts	NumOfProducts2
Customer15699430	HasCrCard	HasCrCardYes
Customer15699430	IsActiveMember	IsActiveMemberNo
Customer15649992	Gender	GenderMale
Customer15649992	Age	Age65
Customer15649992	Geography	GeographySpain
Customer15649992	Tenure	Tenure7
Customer15649992	NumOfProducts	NumOfProducts2
Customer15649992	HasCrCard	HasCrCardNo
Customer15649992	IsActiveMember	IsActiveMemberYes
Customer15578980	Gender	GenderFemale
Customer15578980	Age	Age33
Customer15578980	Geography	GeographySpain
Customer15578980	Tenure	Tenure3
Customer15578980	NumOfProducts	NumOfProducts2
Customer15578980	HasCrCard	HasCrCardYes
Customer15578980	IsActiveMember	IsActiveMemberYes
Customer15775306	Gender	GenderMale
Customer15775306	Age	Age28
Customer15775306	Geography	GeographyGermany
Customer15775306	Tenure	Tenure8
Customer15775306	NumOfProducts	NumOfProducts3
Customer15775306	HasCrCard	HasCrCardYes
Customer15775306	IsActiveMember	IsActiveMemberYes
Customer15641655	Gender	GenderFemale
Customer15641655	Age	Age26
Customer15641655	Geography	GeographyFrance
Customer15641655	Tenure	Tenure2
Customer15641655	NumOfProducts	NumOfProducts2
Customer15641655	HasCrCard	HasCrCardNo
Customer15641655	IsActiveMember	IsActiveMemberNo
Customer15619708	Gender	GenderMale
Customer15619708	Age	Age25
Customer15619708	Geography	GeographyFrance
Customer15619708	Tenure	Tenure5
Customer15619708	NumOfProducts	NumOfProducts2
Customer15619708	HasCrCard	HasCrCardYes
Customer15619708	IsActiveMember	IsActiveMemberNo
Customer15734565	Gender	GenderMale
Customer15734565	Age	Age29
Customer15734565	Geography	GeographyFrance
Customer15734565	Tenure	Tenure8
